Year,Team,Player,PA,AVG,OBP,SLG,wRC+,K%,BB%,BABIP,SB RAA,SB,SB%,RAVG,ROBP,RSLG,LAVG,LOBP,LSLG,UAVG,UOBP,USLG
2025,KT,유준규,41,0.118,0.268,0.176,38.7,31.7,17.1,0.191,0.27,2,66.7,0.103,0.278,0.172,0.2,0.2,0.2,0.0,0.0,0.0
2025,KT,최성민,21,0.105,0.15,0.105,-45.5,23.8,4.8,0.143,0.13,1,100.0,0.067,0.067,0.067,0.25,0.4,0.25,0.0,0.0,0.0
2025,KT,오서진,0,,,,,0.0,0.0,,0.0,0,0.0,,,,,,,,,
2025,KT,김민혁,417,0.287,0.341,0.329,84.2,9.8,6.0,0.321,0.06,11,78.6,0.268,0.328,0.316,0.333,0.375,0.36,0.462,0.5,0.692
2025,KT,윤준혁,18,0.059,0.059,0.118,-83.3,27.8,0.0,0.083,0.13,1,100.0,0.067,0.067,0.133,0.0,0.0,0.0,0.0,0.0,0.0
2025,KT,조대현,90,0.187,0.274,0.24,41.5,24.4,7.8,0.264,0.01,0,0.0,0.176,0.263,0.235,0.208,0.296,0.25,,,
2025,KT,강민성,36,0.033,0.167,0.033,-38.2,41.7,13.9,0.063,0.0,0,0.0,0.0,0.095,0.0,0.091,0.267,0.091,,,
2025,두산,양의지,517,0.337,0.406,0.533,162.8,12.2,9.7,0.353,-0.55,4,66.7,0.357,0.411,0.565,0.281,0.393,0.446,0.313,0.313,0.375
2025,두산,케이브,593,0.299,0.351,0.463,125.4,19.6,7.3,0.35,1.82,17,94.4,0.313,0.373,0.494,0.272,0.304,0.4,0.4,0.471,0.667
2025,두산,정수빈,546,0.258,0.355,0.348,104.8,10.4,11.2,0.28,-2.15,26,66.7,0.266,0.363,0.358,0.24,0.337,0.329,0.375,0.412,0.5
2025,두산,김재환,407,0.241,0.354,0.404,118.1,23.6,14.0,0.295,0.09,7,77.8,0.241,0.355,0.434,0.242,0.351,0.326,0.25,0.4,0.333
2025,두산,오명진,371,0.263,0.321,0.366,89.8,25.3,7.3,0.352,-0.58,5,62.5,0.258,0.322,0.367,0.275,0.32,0.363,0.133,0.188,0.267
2025,두산,안재석,147,0.319,0.37,0.541,149.4,18.4,7.5,0.375,-0.15,2,66.7,0.333,0.4,0.589,0.289,0.304,0.444,0.0,0.0,0.0
2025,두산,강승호,400,0.236,0.302,0.372,82.3,28.3,6.0,0.318,0.53,14,82.4,0.23,0.3,0.377,0.25,0.304,0.362,0.375,0.375,0.688
2025,두산,양석환,294,0.248,0.32,0.401,98.5,27.9,8.2,0.326,0.3,1,100.0,0.238,0.304,0.396,0.283,0.371,0.417,0.429,0.5,0.857
2025,두산,이유찬,311,0.242,0.328,0.29,79.0,21.2,10.6,0.315,0.98,12,85.7,0.224,0.299,0.257,0.279,0.386,0.36,0.125,0.125,0.5
2025,두산,박지훈,55,0.417,0.481,0.563,203.7,21.8,9.1,0.543,0.28,1,100.0,0.343,0.41,0.429,0.615,0.667,0.923,0.0,0.0,0.0
2025,두산,김인태,225,0.213,0.356,0.328,107.2,25.3,16.0,0.29,-0.39,0,0.0,0.226,0.356,0.348,0.143,0.351,0.214,0.75,0.833,0.75
2025,두산,임종성,89,0.277,0.307,0.398,86.8,29.2,3.4,0.375,0.14,1,100.0,0.254,0.286,0.424,0.333,0.36,0.333,0.333,0.333,0.333
2025,두산,김기연,245,0.247,0.307,0.315,72.6,18.0,7.8,0.297,0.18,1,100.0,0.268,0.331,0.317,0.208,0.262,0.312,0.333,0.429,0.5
2025,두산,홍성호,27,0.346,0.37,0.615,150.7,29.6,3.7,0.438,0.01,0,0.0,0.304,0.333,0.609,0.667,0.667,0.667,,,
2025,두산,김민혁,21,0.118,0.286,0.294,73.7,28.6,19.0,0.1,0.0,0,0.0,0.0,0.2,0.0,0.222,0.364,0.556,,,
2025,두산,박준영,126,0.225,0.304,0.324,74.8,25.4,7.9,0.304,0.4,3,100.0,0.207,0.286,0.276,0.292,0.37,0.5,0.0,0.0,0.0
2025,두산,여동건,21,0.105,0.19,0.105,-23.9,9.5,9.5,0.118,-0.41,0,0.0,0.083,0.083,0.083,0.143,0.333,0.143,,,
2025,두산,김재호,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,홍민규,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,김택연,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,김호준,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,고효준,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,최원준,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,김정우,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,박치국,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,양재훈,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,박신지,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,김한중,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,이영하,0,,,,,0.0,0.0,,,0,0.0,,,,,,,,,
2025,두산,김성재,1,0.0,0.0,0.0,-133.6,0.0,0.0,0.0,,0,0.0,,,,0.0,0.0,0.0,,,
2025,두산,강현구,2,0.0,0.0,0.0,-151.0,50.0,0.0,0.0,,0,0.0,,,,0.0,0.0,0.0,,,
2025,두산,박준순,298,0.284,0.307,0.379,82.2,18.8,3.4,0.338,0.59,10,83.3,0.262,0.286,0.345,0.342,0.367,0.474,0.333,0.333,0.667
2025,두산,조수행,140,0.244,0.323,0.277,74.0,20.7,10.0,0.322,0.65,30,81.1,0.242,0.321,0.284,0.25,0.333,0.25,0.4,0.4,0.4
2025,두산,박계범,198,0.263,0.319,0.354,88.1,22.7,7.1,0.346,-0.02,3,75.0,0.257,0.315,0.327,0.274,0.328,0.403,0.0,0.5,0.0
2025,두산,장승현,2,0.0,0.0,0.0,-132.8,0.0,0.0,0.0,,0,0.0,,,,0.0,0.0,0.0,,,
2025,두산,박성재,7,0.0,0.0,0.0,-143.3,71.4,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2025,두산,이선우,11,0.182,0.182,0.273,0.9,18.2,0.0,0.222,0.0,0,0.0,0.182,0.182,0.273,,,,,,
2025,두산,박민준,2,0.0,0.0,0.0,-142.3,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,,,
2025,두산,김준상,17,0.2,0.25,0.267,32.9,47.1,0.0,0.429,0.0,0,0.0,0.231,0.286,0.308,0.0,0.0,0.0,0.0,0.0,0.0
